human_label	avg_label_score	orig_text	processed_text	perception_scores
1	1.0	The fly-on-the-wall method used to document rural French school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work .	the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	#Worry, #doubt, #fear and #despair are the enemies which slowly bring us down to the ground and turn us to dust before we die.	#worry #doubt #fear and #despair are the enemies which slowly bring us down to the ground and turn us to dust before we die	0.6667 0.3333 0.6667 0.0 0.6667 0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333
1	1.0	Tipoftheday:Do not be distracted by the ones who accuse you for doing what is right for His mission for you.Continue living and pleasing Him	tipoftheday:do not be distracted by the ones who accuse you for doing what is right for his mission for youcontinue living and pleasing him	0.3333 0.3333 0.3333 0.3333 0.0 0.0 0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.0 0.0 0.0
1	1.0	Shame the cashback @mbna @AmexUK credit card comes to an end. I used to look forward to that end of year bonus. Sad really. #cashback	shame the cashback @mbna @amexuk credit card comes to an end i used to look forward to that end of year bonus sad really #cashback	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.3333 0.3333 0.3333 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.0
1	1.0	Vote down? Would you care to explain why?	vote down would you care to explain why	0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333
1	1.0	@BillMoyersHQ Elderly belong w/family; our social system is broken.  This egregious 'Meancare' will shake it up, alas.	@billmoyershq elderly belong w/family our social system is broken this egregious 'meancare' will shake it up alas	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.3333 0.3333 0.3333 0.3333 0.0
1	1.0	@BlackNerdJade: Ok, sis. She'd rather be a broke bitch? *shrugs* she'll have to tell me how it works for her	@blacknerdjade: ok sis she'd rather be a broke bitch *shrugs* she'll have to tell me how it works for her	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	Jamessssss  good bye my dear, it's been a pleasure having you	jamessssss good bye my dear it's been a pleasure having you	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	#RebelScience ......ITS ABOUT SHARING #whaddup&gt; #clouds. It not about hogging the #windturbines like a fuckin' gasbag son of a bitch.....	#rebelscience its about sharing #whaddup&gt #clouds it not about hogging the #windturbines like a fuckin' gasbag son of a bitch	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
1	1.0	God this match is dull #Wimbledon	god this match is dull #wimbledon	0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	This illuminating documentary transcends our preconceived vision of the Holy Land and its inhabitants , revealing the human complexities beneath .	this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants revealing the human complexities beneath	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.0
1	1.0	An API is not at fault if they allow requests to take place more than 30 time in 5 seconds, right?  Or do we need to build throttling into our API?	an api is not at fault if they allow requests to take place more than 30 time in 5 seconds right or do we need to build throttling into our api	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	The film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of Joan's madness .	the film is beautifully mounted but more to the point the issues are subtly presented managing to walk a fine line with regard to the question of joan's madness	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | Hairy pussy http://t.co/9DOIbSkT17	#porn#android#iphone#ipad#sex#xxx | #hairy | hairy pussy http://tco/9doibskt17	0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	A programmers wisdom is understanding the difference between getting program to run and having a runnable program.  #puppy	a programmers wisdom is understanding the difference between getting program to run and having a runnable program #puppy	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	@Alejandro_Bihhh @CapoDaAssHole lol cause these hoes love me	@alejandro_bihhh @capodaasshole lol cause these hoes love me	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	Dannie you're a terrible influence, piercing time	dannie you're a terrible influence piercing time	0.0 0.0 0.0 0.3333 0.0 0.0 0.0
1	1.0	@RickHoffman_ And we are all so grateful for your perseverance! Happy Anniversary twin!	@rickhoffman_ and we are all so grateful for your perseverance happy anniversary twin	0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.3333 0.3333 0.0 0.0 0.3333
1	1.0	A lackluster , unessential sequel to the classic Disney adaptation of J.M. Barrie's Peter Pan .	a lackluster unessential sequel to the classic disney adaptation of jm barrie's peter pan	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	@BBCBreaking I have some mistrust of the medical profession.  The cover up was more important than the patients.	@bbcbreaking i have some mistrust of the medical profession the cover up was more important than the patients	0.0 0.0 0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	4 hours. 4,189 words.1 story.#amwriting #horror #publishorperish	4 hours 4189 words1 story#amwriting #horror #publishorperish	0.0 0.0 0.0 0.0 0.0 0.3333 0.0
1	1.0	@AleOfATime It would be shocking, but it's simply evidence of another entity entering a market assuming cash alone wins the game.	@aleofatime it would be shocking but it's simply evidence of another entity entering a market assuming cash alone wins the game	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	A strangely compelling and brilliantly acted psychological drama .	a strangely compelling and brilliantly acted psychological drama	0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333
1	1.0	He has hickeys on him an its like yeah bitches that's mine and he's like not even trying to hide them. Makes me feel good about life.	he has hickeys on him an its like yeah bitches that's mine and he's like not even trying to hide them makes me feel good about life	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	@FFigureFBust How so? I've been thinking of getting it done and now you've given me a frighten.	@ffigurefbust how so i've been thinking of getting it done and now you've given me a frighten	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333 0.3333 0.3333 1.0
1	1.0	@svante - I'm fine with that! Care to give any feedback on what I SHOULD be using?	@svante - i'm fine with that care to give any feedback on what i should be using	0.0 0.0 0.0 0.3333 0.0 0.0 0.3333 0.0 0.0 0.0 0.3333 0.0 0.0 0.0 0.3333 0.0 0.0
1	1.0	but pussy is the root of all drama an attribute put up in they head by they mama.	but pussy is the root of all drama an attribute put up in they head by they mama	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	The mesmerizing performances of the leads keep the film grounded and keep the audience riveted .	the mesmerizing performances of the leads keep the film grounded and keep the audience riveted	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	@nextofficial placed order for nearly a grand SIX weeks ago, called yesterday, order 'missing' and no call back today! #shocking	@nextofficial placed order for nearly a grand six weeks ago called yesterday order 'missing' and no call back today #shocking	0.0 0.3333 0.3333 0.0 0.6667 0.6667 0.6667 0.6667 0.6667 0.3333 0.3333 0.3333 0.3333 0.6667 0.0 0.6667 0.6667 0.6667 0.3333 0.0
1	1.0	Partway through watching this saccharine , Easter-egg-colored concoction , you realize that it is made up of three episodes of a rejected TV show .	partway through watching this saccharine easter-egg-colored concoction you realize that it is made up of three episodes of a rejected tv show	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	The Wild Thornberrys Movie is a jolly surprise .	the wild thornberrys movie is a jolly surprise	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	@SteveBakerHW When it comes to CREDIBLE scare stories George Osbourne is crap, still at it I see.	@stevebakerhw when it comes to credible scare stories george osbourne is crap still at it i see	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.0
0	1.0	James Clapper 'scary and disturbing'.  #25thAmendmentNow #ImpeachTrump  #terrified #nuclearcodes  #Godhelpus	james clapper 'scary and disturbing' #25thamendmentnow #impeachtrump #terrified #nuclearcodes #godhelpus	0.0 0.0 1.0 0.3333 1.0 0.0 0.3333 0.6667 0.0 0.6667
0	1.0	@MilitaryTimes That's what happens when you have pussies for presidents and generals, you have to fight the same war over and over again.	@militarytimes that's what happens when you have pussies for presidents and generals you have to fight the same war over and over again	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6667 0.3333 0.3333 0.3333 0.3333 0.0 0.0 0.0 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
0	1.0	A few things that scare me thunder needles cats creepy dolls heights and edges #summerthunder #fears #ikitsweird	a few things that scare me thunder needles cats creepy dolls heights and edges #summerthunder #fears #ikitsweird	0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.6667 0.0 0.0 0.0 0.0 0.0 1.0 0.0
1	1.0	A delightful coming-of-age story .	a delightful coming-of-age story	0.0 0.0 0.0 0.0
1	1.0	Can't wait to take family pictures  just so excited to start doing fun things with my babies	can't wait to take family pictures just so excited to start doing fun things with my babies	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	RT @collegefession: "We're putting long hard dicks down our throats the least you could do is lick a little pussy #returnthefavor" - Illino&#8230;	rt @collegefession: we're putting long hard dicks down our throats the least you could do is lick a little pussy #returnthefavor - illino&#8230	0.0 0.0 0.0 0.0 0.3333 0.3333 0.6667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	@JoySparkleBS being able to sit with so much solid info while others came at her ready to kill is a true sign of strength. #inspiring	@joysparklebs being able to sit with so much solid info while others came at her ready to kill is a true sign of strength #inspiring	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333 0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	This one is definitely one to skip , even for horror movie fanatics .	this one is definitely one to skip even for horror movie fanatics	0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.0 0.3333 0.0 0.0
1	1.0	It's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible .	it's one of those baseball pictures where the hero is stoic the wife is patient the kids are as cute as all get-out and the odds against success are long enough to intimidate but short enough to make a dream seem possible	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	Opps, how come your archive links to the article's talk page archive? I'm going to fix it for you, ok?	opps how come your archive links to the article's talk page archive i'm going to fix it for you ok	0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.0
1	1.0	@ubiqsmart  looking like a good buy in price. Great platform and Dev team future looks #bright	@ubiqsmart looking like a good buy in price great platform and dev team future looks #bright	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	peplamb: stevenfurtick #comfort all who #mourn, To console those who #mourn in #Zion, To give them #beauty for #ashes, The #oil of #joy for	peplamb: stevenfurtick #comfort all who #mourn to console those who #mourn in #zion to give them #beauty for #ashes the #oil of #joy for	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	@NBCNews @HallieJackson @KeirSimmons Seems legit. I always flinch right before I tell the truth.	@nbcnews @halliejackson @keirsimmons seems legit i always flinch right before i tell the truth	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	Bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid .	bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid	0.0 0.3333 0.0 0.0 0.0 0.6667 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	@rickysnecklace I'm so proud Mils! Keep smiling	@rickysnecklace i'm so proud mils keep smiling	0.0 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	Imagine suffering chronic depression  and being told 'you have an unattractive chip on your shoulder' #DWP #WRAG #WWW.GOV.UK #Mentalhealth	imagine suffering chronic depression and being told 'you have an unattractive chip on your shoulder' #dwp #wrag #wwwgovuk #mentalhealth	0.0 0.6667 0.3333 1.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.6667 0.3333 0.3333 0.3333 0.3333 0.0 0.0 0.0 0.0
1	1.0	@apinknumjoo Hello, namjoo unnie! Welcome to paradox. i'm deeply sorry for the late greeting  Chaey is wishing you to have a pleasant +	@apinknumjoo hello namjoo unnie welcome to paradox i'm deeply sorry for the late greeting chaey is wishing you to have a pleasant +	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	I just thought that it is nice when you are looking for RQ that you can find an algorithm that will do RQ, not QR.  It's fine if we just make a section about RQ in the QR article, is that ok with you?	i just thought that it is nice when you are looking for rq that you can find an algorithm that will do rq not qr it's fine if we just make a section about rq in the qr article is that ok with you	0.0 0.3333 0.3333 0.0 0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333 0.3333 0.3333
1	1.0	Just passed a bus with an advert for Paw Patrol live on it. I need therapy after just thinking about taking miss e to it. .	just passed a bus with an advert for paw patrol live on it i need therapy after just thinking about taking miss e to it	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	I'm insecure, but I'm strong. I'm alone, but I'm loved. I'm sad, but I smile.	i'm insecure but i'm strong i'm alone but i'm loved i'm sad but i smile	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	#IndiaAgainstIslamists #RadicalIslam possess the danger not only2 #India ,but also 2the world .Its time 4 uprooting the source f #terrorism	#indiaagainstislamists #radicalislam possess the danger not only2 #india but also 2the world its time 4 uprooting the source f #terrorism	0.0 0.6667 0.3333 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333
1	1.0	Although laced with humor and a few fanciful touches , the film is a refreshingly serious look at young women .	although laced with humor and a few fanciful touches the film is a refreshingly serious look at young women	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	#lol #funny #comedy #sarcasm me: i don't care :)me, one second later: *starts crying*	#lol #funny #comedy #sarcasm me: i don't care :)me one second later: *starts crying*	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333
1	1.0	Happy that we played tgt as a team once. Thought there would be another chance out there but sadly no. Rest In Peace my dear friend. :(	happy that we played tgt as a team once thought there would be another chance out there but sadly no rest in peace my dear friend :(	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333 0.0 0.0 0.0 0.0
1	1.0	With virtually no interesting elements for an audience to focus on , Chelsea Walls is a triple-espresso endurance challenge .	with virtually no interesting elements for an audience to focus on chelsea walls is a triple-espresso endurance challenge	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	@LoveIsland #loveisand next time there's a dumping get #Olivia out of there! She's #dreadful and not good for Chris	@loveisland #loveisand next time there's a dumping get #olivia out of there she's #dreadful and not good for chris	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333
1	1.0	@mtailor 20% Better Than a Tailor? Least a tailor would know #navy vs. #blue. $500 and 4 weeks for an #innacurate suit?	@mtailor 20% better than a tailor least a tailor would know #navy vs #blue $500 and 4 weeks for an #innacurate suit	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	Sorry, I wasn't sure as you said you'd upgraded from 10.10, so I didn't know how 'fresh' your install was. Are you using nouveau or the proprietary drivers?	sorry i wasn't sure as you said you'd upgraded from 1010 so i didn't know how 'fresh' your install was are you using nouveau or the proprietary drivers	0.0 0.0 0.3333 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	An overemphatic , would-be wacky , ultimately tedious sex farce .	an overemphatic would-be wacky ultimately tedious sex farce	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	I've finished with that category, yes. Would you like a hand clearing it?	i've finished with that category yes would you like a hand clearing it	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0	1.0	That was absolutely the two worst National Anthem singers I've ever heard, both of them screwed up the words #awful	that was absolutely the two worst national anthem singers i've ever heard both of them screwed up the words #awful	0.0 0.0 0.0 0.0 0.0 0.6667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6667 0.3333 0.0 0.0 0.3333
0	1.0	Because of an unnecessary and clumsy last scene , ` Swimfan ' left me with a very bad feeling .	because of an unnecessary and clumsy last scene ` swimfan ' left me with a very bad feeling	0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333 1.0 0.6667
1	1.0	what error did you get (exception/error message) ? what exactly do you want to achieve when you say "merging" 2 PNG ?	what error did you get (exception/error message) what exactly do you want to achieve when you say merging 2 png	0.3333 0.3333 0.3333 0.3333 0.3333 0.0 0.0 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.3333 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	@Uber very disappointing that support has not responded to my email!! #bad #uber #service	@uber very disappointing that support has not responded to my email #bad #uber #service	0.0 0.0 0.3333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	Despite the evocative aesthetics evincing the hollow state of modern love life , the film never percolates beyond a monotonous whine .	despite the evocative aesthetics evincing the hollow state of modern love life the film never percolates beyond a monotonous whine	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	@austin_j_powers @I_am_bumface @R9Rai @Holbornlolz Absolutely shocking behavour!!!!!!	@austin_j_powers @i_am_bumface @r9rai @holbornlolz absolutely shocking behavour	0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	@ParkerMolloy @KFILE Very misleading heading. Not to mention an agenda driven article.	@parkermolloy @kfile very misleading heading not to mention an agenda driven article	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	A celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences .	a celebration of quirkiness eccentricity and certain individuals ' tendency to let it all hang out and damn the consequences	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1	1.0	NBA ALLSTAR weekend is an unofficial negro holiday	nba allstar weekend is an unofficial negro holiday	0.0 0.0 0.0 0.0 0.0 0.3333 0.0 0.0
